"","spearman_correlation","assay","id","host_gene_id","host_gene_name","mirna_id","mirna_name","host_gene_stable_id"
"150",-0.073578068730204,"polyA plus RNA-seq","Rian (Mir341)","ENSMUSG00000097451.10","Rian","ENSMUSG00000070101.1","Mir341","ENSMUSG00000097451"
"151",-0.0732882605573037,"polyA plus RNA-seq","Rpl13a (Mir5121)","ENSMUSG00000074129.14","Rpl13a","ENSMUSG00000105913.1","Mir5121","ENSMUSG00000074129"
"152",-0.0722621865849777,"polyA plus RNA-seq","Ralgapa1 (Gm23394)","ENSMUSG00000021027.17","Ralgapa1","ENSMUSG00000092949.1","Gm23394","ENSMUSG00000021027"
"153",-0.0714069968987687,"polyA plus RNA-seq","Dst (Mir6896)","ENSMUSG00000026131.18","Dst","ENSMUSG00000105982.1","Mir6896","ENSMUSG00000026131"
"154",-0.0713290365550922,"polyA plus RNA-seq","Srebf2 (Mir33)","ENSMUSG00000022463.8","Srebf2","ENSMUSG00000065465.1","Mir33","ENSMUSG00000022463"
"155",-0.0708699895255988,"polyA plus RNA-seq","Armcx3 (Mir7093)","ENSMUSG00000049047.11","Armcx3","ENSMUSG00000099272.1","Mir7093","ENSMUSG00000049047"
"156",-0.0708323781804337,"polyA plus RNA-seq","Sox1 (Gm25239)","ENSMUSG00000096014.1","Sox1","ENSMUSG00000092656.1","Gm25239","ENSMUSG00000096014"
"157",-0.0704194866320135,"polyA plus RNA-seq","Akt1 (Mir6939)","ENSMUSG00000001729.14","Akt1","ENSMUSG00000098380.1","Mir6939","ENSMUSG00000001729"
"158",-0.0692422032052423,"polyA plus RNA-seq","Sfmbt2 (Mir467b)","ENSMUSG00000061186.15","Sfmbt2","ENSMUSG00000095509.1","Mir467b","ENSMUSG00000061186"
"159",-0.0684242691520784,"polyA plus RNA-seq","Gad2 (Mir3967)","ENSMUSG00000026787.3","Gad2","ENSMUSG00000106199.1","Mir3967","ENSMUSG00000026787"
"160",-0.0684241325918188,"polyA plus RNA-seq","A230057D06Rik (Gm23917)","ENSMUSG00000109394.2","A230057D06Rik","ENSMUSG00000092997.1","Gm23917","ENSMUSG00000109394"
"161",-0.0684239960323769,"polyA plus RNA-seq","Foxp1 (Gm49348)","ENSMUSG00000030067.17","Foxp1","ENSMUSG00000105902.1","Gm49348","ENSMUSG00000030067"
"162",-0.0684234179520061,"polyA plus RNA-seq","Aff4 (Mir6920)","ENSMUSG00000049470.13","Aff4","ENSMUSG00000105908.1","Mir6920","ENSMUSG00000049470"
"163",-0.0678068940791038,"polyA plus RNA-seq","B4galt1 (Gm25931)","ENSMUSG00000028413.13","B4galt1","ENSMUSG00000095871.1","Gm25931","ENSMUSG00000028413"
"164",-0.0671480780027414,"polyA plus RNA-seq","Mast1 (Gm24197)","ENSMUSG00000053693.16","Mast1","ENSMUSG00000092826.1","Gm24197","ENSMUSG00000053693"
"165",-0.0669680822597717,"polyA plus RNA-seq","Hadhb (Mir1960)","ENSMUSG00000059447.13","Hadhb","ENSMUSG00000088113.1","Mir1960","ENSMUSG00000059447"
"166",-0.066719437056936,"polyA plus RNA-seq","Ampd3 (Gm47282)","ENSMUSG00000005686.17","Ampd3","ENSMUSG00000106468.1","Gm47282","ENSMUSG00000005686"
"167",-0.0657812052904951,"polyA plus RNA-seq","6720427I07Rik (Mirlet7d)","ENSMUSG00000097375.3","6720427I07Rik","ENSMUSG00000065453.1","Mirlet7d","ENSMUSG00000097375"
"168",-0.0644012925488652,"polyA plus RNA-seq","G3bp1 (Mir7652)","ENSMUSG00000018583.5","G3bp1","ENSMUSG00000098906.1","Mir7652","ENSMUSG00000018583"
"169",-0.0637092467717579,"polyA plus RNA-seq","Pink1 (Gm27646)","ENSMUSG00000028756.12","Pink1","ENSMUSG00000098364.1","Gm27646","ENSMUSG00000028756"
"170",-0.0630889391387737,"polyA plus RNA-seq","Chd4 (Mir7045)","ENSMUSG00000063870.12","Chd4","ENSMUSG00000098762.1","Mir7045","ENSMUSG00000063870"
"171",-0.0628221190721505,"polyA plus RNA-seq","Cnnm4 (Gm47280)","ENSMUSG00000037408.10","Cnnm4","ENSMUSG00000106081.1","Gm47280","ENSMUSG00000037408"
"172",-0.0625829884801274,"polyA plus RNA-seq","Cars (Mir7064)","ENSMUSG00000010755.17","Cars","ENSMUSG00000098593.1","Mir7064","ENSMUSG00000010755"
"173",-0.0616091158202971,"polyA plus RNA-seq","Sfmbt2 (Mir466)","ENSMUSG00000061186.15","Sfmbt2","ENSMUSG00000070099.1","Mir466","ENSMUSG00000061186"
"174",-0.0611314081142874,"polyA plus RNA-seq","Jag2 (Mir6941)","ENSMUSG00000002799.6","Jag2","ENSMUSG00000098338.1","Mir6941","ENSMUSG00000002799"
"175",-0.0611012231198182,"polyA plus RNA-seq","Pank2 (Mir103-2)","ENSMUSG00000037514.17","Pank2","ENSMUSG00000065563.1","Mir103-2","ENSMUSG00000037514"
"176",-0.0603742346398401,"polyA plus RNA-seq","Rdh13 (Gm24605)","ENSMUSG00000008435.15","Rdh13","ENSMUSG00000077965.1","Gm24605","ENSMUSG00000008435"
"177",-0.0603083671077069,"polyA plus RNA-seq","Gm49336 (Mir719)","ENSMUSG00000114797.1","Gm49336","ENSMUSG00000076270.1","Mir719","ENSMUSG00000114797"
"178",-0.059266541467928,"polyA plus RNA-seq","Nfic (Mir1191b)","ENSMUSG00000055053.18","Nfic","ENSMUSG00000105379.1","Mir1191b","ENSMUSG00000055053"
"179",-0.0583562670150066,"polyA plus RNA-seq","Pdia4 (Mir704)","ENSMUSG00000025823.9","Pdia4","ENSMUSG00000076060.1","Mir704","ENSMUSG00000025823"
"180",-0.058266853398841,"polyA plus RNA-seq","Rn7s1 (Gm47287)","ENSMUSG00000099021.1","Rn7s1","ENSMUSG00000106279.1","Gm47287","ENSMUSG00000099021"
"181",-0.0580437457354837,"polyA plus RNA-seq","Scrib (Mir6952)","ENSMUSG00000022568.17","Scrib","ENSMUSG00000098451.1","Mir6952","ENSMUSG00000022568"
"182",-0.0578861637017053,"polyA plus RNA-seq","Scarna13 (Mir3069)","ENSMUSG00000088789.1","Scarna13","ENSMUSG00000106366.1","Mir3069","ENSMUSG00000088789"
"183",-0.0571843498135772,"polyA plus RNA-seq","Focad (Mir491)","ENSMUSG00000038368.16","Focad","ENSMUSG00000070077.2","Mir491","ENSMUSG00000038368"
"184",-0.0569854523975918,"polyA plus RNA-seq","AC113104.3 (Mir5112)","ENSMUSG00000117888.1","AC113104.3","ENSMUSG00000092638.1","Mir5112","ENSMUSG00000117888"
"185",-0.0553274904703167,"polyA plus RNA-seq","Rngtt (Mir8118)","ENSMUSG00000028274.17","Rngtt","ENSMUSG00000098310.1","Mir8118","ENSMUSG00000028274"
"186",-0.0549402333078236,"polyA plus RNA-seq","Celsr3 (Gm23156)","ENSMUSG00000023473.13","Celsr3","ENSMUSG00000093067.1","Gm23156","ENSMUSG00000023473"
"187",-0.0539776346883763,"polyA plus RNA-seq","Gm49027 (Mir7647)","ENSMUSG00000114278.2","Gm49027","ENSMUSG00000098951.1","Mir7647","ENSMUSG00000114278"
"188",-0.0532389863396759,"polyA plus RNA-seq","Ctrb1 (Mir7076)","ENSMUSG00000031957.6","Ctrb1","ENSMUSG00000099129.1","Mir7076","ENSMUSG00000031957"
"189",-0.0524481887746043,"polyA plus RNA-seq","Iqsec1 (Gm24816)","ENSMUSG00000034312.14","Iqsec1","ENSMUSG00000093052.2","Gm24816","ENSMUSG00000034312"
"190",-0.0519834211200764,"polyA plus RNA-seq","Gfra4 (Mir6973b)","ENSMUSG00000027316.15","Gfra4","ENSMUSG00000098686.1","Mir6973b","ENSMUSG00000027316"
"191",-0.051820199999284,"polyA plus RNA-seq","Fam155a (Gm47312)","ENSMUSG00000079157.4","Fam155a","ENSMUSG00000105098.1","Gm47312","ENSMUSG00000079157"
"192",-0.0515376562718759,"polyA plus RNA-seq","Mirg (Mir485)","ENSMUSG00000097391.8","Mirg","ENSMUSG00000070128.3","Mir485","ENSMUSG00000097391"
"193",-0.0510104842840626,"polyA plus RNA-seq","Gga1 (Mir6955)","ENSMUSG00000033128.9","Gga1","ENSMUSG00000099267.1","Mir6955","ENSMUSG00000033128"
"194",-0.0497524673828141,"polyA plus RNA-seq","Nupl1 (Mir719)","ENSMUSG00000063895.7","Nupl1","ENSMUSG00000076270.1","Mir719","ENSMUSG00000063895"
"195",-0.0497219588041001,"polyA plus RNA-seq","Htr2c (Gm24627)","ENSMUSG00000041380.13","Htr2c","ENSMUSG00000084713.2","Gm24627","ENSMUSG00000041380"
"196",-0.049604128761208,"polyA plus RNA-seq","Sfmbt2 (Mir466d)","ENSMUSG00000061186.15","Sfmbt2","ENSMUSG00000078031.1","Mir466d","ENSMUSG00000061186"
"197",-0.0491985946854374,"polyA plus RNA-seq","Pa2g4 (Gm47275)","ENSMUSG00000025364.13","Pa2g4","ENSMUSG00000105001.1","Gm47275","ENSMUSG00000025364"
"198",-0.0491690846652593,"polyA plus RNA-seq","Prrc2c (Gm27616)","ENSMUSG00000040225.15","Prrc2c","ENSMUSG00000098259.1","Gm27616","ENSMUSG00000040225"
"199",-0.0491137921994156,"polyA plus RNA-seq","Armcx5 (Mir7646)","ENSMUSG00000072969.2","Armcx5","ENSMUSG00000106264.1","Mir7646","ENSMUSG00000072969"
"200",-0.0486936320609555,"polyA plus RNA-seq","Ctnnb1 (Mir7090)","ENSMUSG00000006932.17","Ctnnb1","ENSMUSG00000106193.1","Mir7090","ENSMUSG00000006932"
"201",-0.0483665318609172,"polyA plus RNA-seq","Nup214 (Mir7674)","ENSMUSG00000001855.15","Nup214","ENSMUSG00000099075.1","Mir7674","ENSMUSG00000001855"
"202",-0.0482992913169719,"polyA plus RNA-seq","Tet3 (Mir6374)","ENSMUSG00000034832.15","Tet3","ENSMUSG00000099045.1","Mir6374","ENSMUSG00000034832"
"203",-0.0482079329400402,"polyA plus RNA-seq","Sfmbt2 (Gm22677)","ENSMUSG00000061186.15","Sfmbt2","ENSMUSG00000080627.1","Gm22677","ENSMUSG00000061186"
"204",-0.0482079329400402,"polyA plus RNA-seq","Sfmbt2 (Gm23569)","ENSMUSG00000061186.15","Sfmbt2","ENSMUSG00000096880.1","Gm23569","ENSMUSG00000061186"
"205",-0.0482079329400402,"polyA plus RNA-seq","Sfmbt2 (Mir466b-2)","ENSMUSG00000061186.15","Sfmbt2","ENSMUSG00000076966.2","Mir466b-2","ENSMUSG00000061186"
"206",-0.0482079329400402,"polyA plus RNA-seq","Sfmbt2 (Gm22091)","ENSMUSG00000061186.15","Sfmbt2","ENSMUSG00000080558.1","Gm22091","ENSMUSG00000061186"
"207",-0.0482079329400402,"polyA plus RNA-seq","Sfmbt2 (Gm24342)","ENSMUSG00000061186.15","Sfmbt2","ENSMUSG00000077095.1","Gm24342","ENSMUSG00000061186"
"208",-0.0482075480878451,"polyA plus RNA-seq","Elavl2 (Mir6402)","ENSMUSG00000008489.18","Elavl2","ENSMUSG00000098563.1","Mir6402","ENSMUSG00000008489"
"209",-0.0482075480878451,"polyA plus RNA-seq","Dtnb (Gm26050)","ENSMUSG00000071454.13","Dtnb","ENSMUSG00000077830.1","Gm26050","ENSMUSG00000071454"
"210",-0.0482074518762365,"polyA plus RNA-seq","B3galt1 (Mir6335)","ENSMUSG00000034780.6","B3galt1","ENSMUSG00000098734.1","Mir6335","ENSMUSG00000034780"
"211",-0.0482074518762365,"polyA plus RNA-seq","Mir670hg (Gm23630)","ENSMUSG00000075020.6","Mir670hg","ENSMUSG00000093033.1","Gm23630","ENSMUSG00000075020"
"212",-0.0482074518762365,"polyA plus RNA-seq","Erp44 (Mir1958)","ENSMUSG00000028343.10","Erp44","ENSMUSG00000087844.1","Mir1958","ENSMUSG00000028343"
"213",-0.0482074518762365,"polyA plus RNA-seq","Gm12715 (Gm22801)","ENSMUSG00000059195.10","Gm12715","ENSMUSG00000093365.2","Gm22801","ENSMUSG00000059195"
"214",-0.0482074518762365,"polyA plus RNA-seq","Eri3 (Gm25559)","ENSMUSG00000033423.16","Eri3","ENSMUSG00000087807.1","Gm25559","ENSMUSG00000033423"
"215",-0.0482074518762365,"polyA plus RNA-seq","Cttnbp2 (Gm26233)","ENSMUSG00000000416.16","Cttnbp2","ENSMUSG00000093271.1","Gm26233","ENSMUSG00000000416"
"216",-0.0482074518762365,"polyA plus RNA-seq","Cnot2 (Gm25190)","ENSMUSG00000020166.15","Cnot2","ENSMUSG00000093404.1","Gm25190","ENSMUSG00000020166"
"217",-0.0482074518762365,"polyA plus RNA-seq","Gpc3 (Mir6384)","ENSMUSG00000055653.13","Gpc3","ENSMUSG00000105738.1","Mir6384","ENSMUSG00000055653"
"218",-0.0476358012997495,"polyA plus RNA-seq","Gm45713 (Mir5121)","ENSMUSG00000089989.10","Gm45713","ENSMUSG00000105913.1","Mir5121","ENSMUSG00000089989"
"219",-0.0474102908896376,"polyA plus RNA-seq","Atp5g2 (Mir688)","ENSMUSG00000062683.11","Atp5g2","ENSMUSG00000076009.1","Mir688","ENSMUSG00000062683"
"220",-0.0468643738580126,"polyA plus RNA-seq","Sec24c (Mir6946)","ENSMUSG00000039367.11","Sec24c","ENSMUSG00000098602.1","Mir6946","ENSMUSG00000039367"
"221",-0.0467739249224722,"polyA plus RNA-seq","Mirg (Mir541)","ENSMUSG00000097391.8","Mirg","ENSMUSG00000076052.1","Mir541","ENSMUSG00000097391"
"222",-0.0463526840173603,"polyA plus RNA-seq","Cstf2 (Mir3112)","ENSMUSG00000031256.11","Cstf2","ENSMUSG00000093172.1","Mir3112","ENSMUSG00000031256"
"223",-0.04630764475877,"polyA plus RNA-seq","Ache (Mir8116)","ENSMUSG00000023328.14","Ache","ENSMUSG00000099145.1","Mir8116","ENSMUSG00000023328"
"224",-0.0453717194129285,"polyA plus RNA-seq","Hlcs (Gm23062)","ENSMUSG00000040820.16","Hlcs","ENSMUSG00000076304.1","Gm23062","ENSMUSG00000040820"
"225",-0.0453717194129285,"polyA plus RNA-seq","Xpnpep1 (Mir6407)","ENSMUSG00000025027.18","Xpnpep1","ENSMUSG00000098730.1","Mir6407","ENSMUSG00000025027"
"226",-0.0450863927144135,"polyA plus RNA-seq","Mirg (Mir377)","ENSMUSG00000097391.8","Mirg","ENSMUSG00000065438.2","Mir377","ENSMUSG00000097391"
"227",-0.0449927188427752,"polyA plus RNA-seq","Chpf2 (Mir671)","ENSMUSG00000038181.16","Chpf2","ENSMUSG00000076387.1","Mir671","ENSMUSG00000038181"
"228",-0.0446759298199344,"polyA plus RNA-seq","Aqr (Mir7002)","ENSMUSG00000040383.16","Aqr","ENSMUSG00000098464.1","Mir7002","ENSMUSG00000040383"
"229",-0.0442326846630743,"polyA plus RNA-seq","Tatdn2 (Mir7042)","ENSMUSG00000056952.13","Tatdn2","ENSMUSG00000106581.1","Mir7042","ENSMUSG00000056952"
"230",-0.0438184794274999,"polyA plus RNA-seq","Apba3 (Mir3057)","ENSMUSG00000004931.11","Apba3","ENSMUSG00000092781.1","Mir3057","ENSMUSG00000004931"
"231",-0.0429679659053438,"polyA plus RNA-seq","Wasf2 (Mir7017)","ENSMUSG00000028868.13","Wasf2","ENSMUSG00000099202.1","Mir7017","ENSMUSG00000028868"
"232",-0.0415846438654831,"polyA plus RNA-seq","Rnf144a (Mir6538)","ENSMUSG00000020642.13","Rnf144a","ENSMUSG00000098771.1","Mir6538","ENSMUSG00000020642"
"233",-0.0415619995143789,"polyA plus RNA-seq","Inpp5b (Mir698)","ENSMUSG00000028894.18","Inpp5b","ENSMUSG00000076119.1","Mir698","ENSMUSG00000028894"
"234",-0.0413580413409837,"polyA plus RNA-seq","Rcl1 (Mir101b)","ENSMUSG00000024785.7","Rcl1","ENSMUSG00000065556.1","Mir101b","ENSMUSG00000024785"
"235",-0.0412004859941094,"polyA plus RNA-seq","Ddx39b (Mir8094)","ENSMUSG00000019432.15","Ddx39b","ENSMUSG00000098269.1","Mir8094","ENSMUSG00000019432"
"236",-0.0408678933974041,"polyA plus RNA-seq","Gm6145 (Mir6390)","ENSMUSG00000110080.1","Gm6145","ENSMUSG00000098780.1","Mir6390","ENSMUSG00000110080"
"237",-0.0400883173829569,"polyA plus RNA-seq","Rce1 (Mir6986)","ENSMUSG00000024889.5","Rce1","ENSMUSG00000098346.1","Mir6986","ENSMUSG00000024889"
"238",-0.0391906966723558,"polyA plus RNA-seq","9330182L06Rik (Mir879)","ENSMUSG00000056004.16","9330182L06Rik","ENSMUSG00000077896.1","Mir879","ENSMUSG00000056004"
"239",-0.0385942510089949,"polyA plus RNA-seq","Zbtb20 (Mir568)","ENSMUSG00000022708.16","Zbtb20","ENSMUSG00000076372.2","Mir568","ENSMUSG00000022708"
"240",-0.0383060754705854,"polyA plus RNA-seq","Pde4d (Mir582)","ENSMUSG00000021699.17","Pde4d","ENSMUSG00000076946.2","Mir582","ENSMUSG00000021699"
"241",-0.0381431777171082,"polyA plus RNA-seq","Mir17hg (Mir19a)","ENSMUSG00000089726.2","Mir17hg","ENSMUSG00000065416.1","Mir19a","ENSMUSG00000089726"
"242",-0.0378342063220994,"polyA plus RNA-seq","Hspb6 (Gm38670)","ENSMUSG00000036854.14","Hspb6","ENSMUSG00000106236.1","Gm38670","ENSMUSG00000036854"
"243",-0.03702221936513,"polyA plus RNA-seq","Gm47692 (Gm26217)","ENSMUSG00000109495.1","Gm47692","ENSMUSG00000092953.1","Gm26217","ENSMUSG00000109495"
"244",-0.0365050554556915,"polyA plus RNA-seq","Gprasp1 (Mir7646)","ENSMUSG00000043384.15","Gprasp1","ENSMUSG00000106264.1","Mir7646","ENSMUSG00000043384"
"245",-0.0364787808959844,"polyA plus RNA-seq","Phf1 (Mir6968)","ENSMUSG00000024193.8","Phf1","ENSMUSG00000098510.1","Mir6968","ENSMUSG00000024193"
"246",-0.0340287895596963,"polyA plus RNA-seq","Rn7s6 (Gm47304)","ENSMUSG00000092746.2","Rn7s6","ENSMUSG00000104690.1","Gm47304","ENSMUSG00000092746"
"247",-0.0340287895596963,"polyA plus RNA-seq","Rb1 (Mir687)","ENSMUSG00000022105.6","Rb1","ENSMUSG00000076121.1","Mir687","ENSMUSG00000022105"
"248",-0.032982305046262,"polyA plus RNA-seq","Cyp2d10 (Gm27331)","ENSMUSG00000094806.2","Cyp2d10","ENSMUSG00000098722.1","Gm27331","ENSMUSG00000094806"
"249",-0.0317422251094346,"polyA plus RNA-seq","Rian (Gm23912)","ENSMUSG00000097451.10","Rian","ENSMUSG00000077879.1","Gm23912","ENSMUSG00000097451"
"250",-0.0316338508753027,"polyA plus RNA-seq","Serinc4 (Gm22953)","ENSMUSG00000046110.15","Serinc4","ENSMUSG00000080374.1","Gm22953","ENSMUSG00000046110"
"251",-0.0316175731070964,"polyA plus RNA-seq","Diablo (Mir7647)","ENSMUSG00000029433.16","Diablo","ENSMUSG00000098951.1","Mir7647","ENSMUSG00000029433"
"252",-0.0315235358289223,"polyA plus RNA-seq","Ddx19b (Mir3473d)","ENSMUSG00000033658.16","Ddx19b","ENSMUSG00000093087.1","Mir3473d","ENSMUSG00000033658"
"253",-0.0313799663972762,"polyA plus RNA-seq","Ak8 (Mir3088)","ENSMUSG00000026807.8","Ak8","ENSMUSG00000092832.1","Mir3088","ENSMUSG00000026807"
"254",-0.0309068957890971,"polyA plus RNA-seq","Gm28285 (Mir1949)","ENSMUSG00000117694.1","Gm28285","ENSMUSG00000105743.1","Mir1949","ENSMUSG00000117694"
"255",-0.0308662588835679,"polyA plus RNA-seq","BC030870 (Gm24333)","ENSMUSG00000074300.4","BC030870","ENSMUSG00000092842.1","Gm24333","ENSMUSG00000074300"
"256",-0.0308343820625407,"polyA plus RNA-seq","Alkbh1 (Mir3068)","ENSMUSG00000079036.10","Alkbh1","ENSMUSG00000105428.1","Mir3068","ENSMUSG00000079036"
"257",-0.0305899860954878,"polyA plus RNA-seq","Ntan1 (Gm27734)","ENSMUSG00000022681.15","Ntan1","ENSMUSG00000099314.1","Gm27734","ENSMUSG00000022681"
"258",-0.0302293070802145,"polyA plus RNA-seq","Akt1s1 (Mir707)","ENSMUSG00000011096.17","Akt1s1","ENSMUSG00000076051.1","Mir707","ENSMUSG00000011096"
"259",-0.030064449368862,"polyA plus RNA-seq","Gm20302 (Gm22426)","ENSMUSG00000101219.1","Gm20302","ENSMUSG00000076999.1","Gm22426","ENSMUSG00000101219"
"260",-0.0300355825967028,"polyA plus RNA-seq","Sfmbt2 (Mir669d)","ENSMUSG00000061186.15","Sfmbt2","ENSMUSG00000077834.1","Mir669d","ENSMUSG00000061186"
"261",-0.0295697561009445,"polyA plus RNA-seq","Actg1 (Gm23419)","ENSMUSG00000062825.15","Actg1","ENSMUSG00000093264.1","Gm23419","ENSMUSG00000062825"
"262",-0.0287859641226801,"polyA plus RNA-seq","Stmn1 (Gm23634)","ENSMUSG00000028832.11","Stmn1","ENSMUSG00000092812.1","Gm23634","ENSMUSG00000028832"
"263",-0.0283573812281442,"polyA plus RNA-seq","Rbm27 (Gm22697)","ENSMUSG00000024491.16","Rbm27","ENSMUSG00000092935.1","Gm22697","ENSMUSG00000024491"
"264",-0.0283166735604691,"polyA plus RNA-seq","Huwe1 (Mirlet7f-2)","ENSMUSG00000025261.17","Huwe1","ENSMUSG00000065602.1","Mirlet7f-2","ENSMUSG00000025261"
"265",-0.0281770401249635,"polyA plus RNA-seq","C2cd2 (Mir6964)","ENSMUSG00000045975.8","C2cd2","ENSMUSG00000105138.1","Mir6964","ENSMUSG00000045975"
"266",-0.0281746990626205,"polyA plus RNA-seq","Cdkl1 (Mir681)","ENSMUSG00000020990.5","Cdkl1","ENSMUSG00000076065.1","Mir681","ENSMUSG00000020990"
"267",-0.0275136998905143,"polyA plus RNA-seq","Slfn10-ps (Gm27598)","ENSMUSG00000072621.13","Slfn10-ps","ENSMUSG00000098995.1","Gm27598","ENSMUSG00000072621"
"268",-0.027327542097298,"polyA plus RNA-seq","Zfhx3 (Mir3108)","ENSMUSG00000038872.10","Zfhx3","ENSMUSG00000093241.1","Mir3108","ENSMUSG00000038872"
"269",-0.0272379588534318,"polyA plus RNA-seq","Rbks (Mir3473e)","ENSMUSG00000029136.9","Rbks","ENSMUSG00000099301.1","Mir3473e","ENSMUSG00000029136"
"270",-0.0267217594179555,"polyA plus RNA-seq","Ankrd10 (Mir7238)","ENSMUSG00000031508.14","Ankrd10","ENSMUSG00000104958.1","Mir7238","ENSMUSG00000031508"
"271",-0.0262065601040391,"polyA plus RNA-seq","BC024978 (Mir1191)","ENSMUSG00000078786.9","BC024978","ENSMUSG00000080533.1","Mir1191","ENSMUSG00000078786"
"272",-0.0255215921697723,"polyA plus RNA-seq","Ercc2 (Mir343)","ENSMUSG00000030400.17","Ercc2","ENSMUSG00000076315.2","Mir343","ENSMUSG00000030400"
"273",-0.0251267271947092,"polyA plus RNA-seq","Slc25a39 (Mir6930)","ENSMUSG00000018677.9","Slc25a39","ENSMUSG00000098774.1","Mir6930","ENSMUSG00000018677"
"274",-0.0251165157449699,"polyA plus RNA-seq","Gm37245 (Gm22752)","ENSMUSG00000102476.1","Gm37245","ENSMUSG00000076037.1","Gm22752","ENSMUSG00000102476"
"275",-0.0251074019556438,"polyA plus RNA-seq","Lat (Mir7058)","ENSMUSG00000030742.7","Lat","ENSMUSG00000099017.1","Mir7058","ENSMUSG00000030742"
"276",-0.0242945926419696,"polyA plus RNA-seq","Slc35f6 (Mir5625)","ENSMUSG00000029175.17","Slc35f6","ENSMUSG00000093710.1","Mir5625","ENSMUSG00000029175"
"277",-0.0241497420536747,"polyA plus RNA-seq","Rfx1 (Mir709)","ENSMUSG00000031706.7","Rfx1","ENSMUSG00000076144.1","Mir709","ENSMUSG00000031706"
"278",-0.0237376109274876,"polyA plus RNA-seq","Stx5a (Mir6992)","ENSMUSG00000010110.17","Stx5a","ENSMUSG00000098844.1","Mir6992","ENSMUSG00000010110"
"279",-0.023473799949043,"polyA plus RNA-seq","Apex2 (Mir3620)","ENSMUSG00000025269.16","Apex2","ENSMUSG00000099172.1","Mir3620","ENSMUSG00000025269"
"280",-0.0227771110888848,"polyA plus RNA-seq","Zranb2 (Mir186)","ENSMUSG00000028180.18","Zranb2","ENSMUSG00000065431.1","Mir186","ENSMUSG00000028180"
"281",-0.0227655355380718,"polyA plus RNA-seq","Sgcz (Mir383)","ENSMUSG00000039539.13","Sgcz","ENSMUSG00000065457.3","Mir383","ENSMUSG00000039539"
"282",-0.0225502784212742,"polyA plus RNA-seq","Gm14329 (Gm22892)","ENSMUSG00000086239.1","Gm14329","ENSMUSG00000089263.1","Gm22892","ENSMUSG00000086239"
"283",-0.0223517216819498,"polyA plus RNA-seq","Egfem1 (Mir551b)","ENSMUSG00000063600.14","Egfem1","ENSMUSG00000076120.1","Mir551b","ENSMUSG00000063600"
"284",-0.022337444033241,"polyA plus RNA-seq","Slfn9 (Mir7679)","ENSMUSG00000069793.12","Slfn9","ENSMUSG00000098840.1","Mir7679","ENSMUSG00000069793"
"285",-0.0205664170342492,"polyA plus RNA-seq","Rabac1 (Mir7046)","ENSMUSG00000003380.11","Rabac1","ENSMUSG00000098802.1","Mir7046","ENSMUSG00000003380"
"286",-0.0201975798336069,"polyA plus RNA-seq","Gm28285 (Gm49347)","ENSMUSG00000117694.1","Gm28285","ENSMUSG00000104863.1","Gm49347","ENSMUSG00000117694"
"287",-0.020124704715405,"polyA plus RNA-seq","Arid2 (Gm25397)","ENSMUSG00000033237.19","Arid2","ENSMUSG00000093529.1","Gm25397","ENSMUSG00000033237"
"288",-0.0189677547777324,"polyA plus RNA-seq","Rpl27a (Gm47284)","ENSMUSG00000046364.14","Rpl27a","ENSMUSG00000105232.1","Gm47284","ENSMUSG00000046364"
"289",-0.018819726817664,"polyA plus RNA-seq","Hipk3 (Mir1902)","ENSMUSG00000027177.14","Hipk3","ENSMUSG00000084516.1","Mir1902","ENSMUSG00000027177"
"290",-0.0183094424327408,"polyA plus RNA-seq","Tlcd1 (Mir7653)","ENSMUSG00000019437.17","Tlcd1","ENSMUSG00000099101.1","Mir7653","ENSMUSG00000019437"
"291",-0.0174941845182475,"polyA plus RNA-seq","Mirg (Mir668)","ENSMUSG00000097391.8","Mirg","ENSMUSG00000099236.2","Mir668","ENSMUSG00000097391"
"292",-0.0166743412875924,"polyA plus RNA-seq","Gm13648 (Mir429)","ENSMUSG00000086549.1","Gm13648","ENSMUSG00000065427.1","Mir429","ENSMUSG00000086549"
"293",-0.0165925621353287,"polyA plus RNA-seq","Helz (Mir6932)","ENSMUSG00000020721.16","Helz","ENSMUSG00000098497.1","Mir6932","ENSMUSG00000020721"
"294",-0.0163776559146076,"polyA plus RNA-seq","Ppm1h (Mir8104)","ENSMUSG00000034613.12","Ppm1h","ENSMUSG00000099225.1","Mir8104","ENSMUSG00000034613"
"295",-0.0156915635035516,"polyA plus RNA-seq","Gm13648 (Mir200b)","ENSMUSG00000086549.1","Gm13648","ENSMUSG00000065549.3","Mir200b","ENSMUSG00000086549"
"296",-0.0151856701618261,"polyA plus RNA-seq","Gm20388 (Mir1967)","ENSMUSG00000092329.1","Gm20388","ENSMUSG00000088414.1","Mir1967","ENSMUSG00000092329"
"297",-0.0147579849821029,"polyA plus RNA-seq","Klhl15 (Mir7673)","ENSMUSG00000043929.16","Klhl15","ENSMUSG00000099072.1","Mir7673","ENSMUSG00000043929"
"298",-0.0141786623165401,"polyA plus RNA-seq","Rnf38 (Mir5106)","ENSMUSG00000035696.15","Rnf38","ENSMUSG00000092677.1","Mir5106","ENSMUSG00000035696"
