MGI Gene/Marker ID	Symbol	Name	Chr	Qualifier	Annotated Term	Context	Proteoform	Evidence	Inferred From	Reference(s)
MGI:1927664	Sirt2	sirtuin 2	7		chromatin binding			ISO	Q8IXJ6 	J:164563 	
MGI:1354161	Sirt6	sirtuin 6	10		chromatin binding			IDA		J:202816 	
MGI:1354161	Sirt6	sirtuin 6	10		chromatin DNA binding			ISO	Q8N6T7 	J:164563 	
MGI:1354161	Sirt6	sirtuin 6	10		nucleosome binding			ISO	Q8N6T7 	J:164563 	
MGI:2385849	Sirt7	sirtuin 7	11		chromatin binding			ISO	Q9NRC8 	J:164563 	
MGI:102780	Six1	sine oculis-related homeobox 1	12		chromatin binding			IGI	MGI:109339 	J:147237 	
MGI:102780	Six1	sine oculis-related homeobox 1	12		chromatin binding			IGI	MGI:98310 	J:147237 	
MGI:98310	Ski	ski sarcoma viral oncogene homolog (avian)	4		chromatin binding	uses Myog		IGI	MGI:102780 	J:147237 	
MGI:98310	Ski	ski sarcoma viral oncogene homolog (avian)	4		chromatin binding	uses Myog		IGI	MGI:109339 	J:147237 	
MGI:106203	Skil	SKI-like	3		chromatin binding	uses Afp		IDA		J:96056 	
MGI:3645984	Skor2	SKI family transcriptional corepressor 2	18		chromatin binding	uses Slc1a6		IDA		J:208769 	
MGI:3645984	Skor2	SKI family transcriptional corepressor 2	18		chromatin binding	uses Pcp2		IDA		J:208769 	
MGI:3645984	Skor2	SKI family transcriptional corepressor 2	18		chromatin binding	uses Pcp4		IDA		J:208769 	
MGI:3645984	Skor2	SKI family transcriptional corepressor 2	18		chromatin binding	uses Shh		IDA		J:208769 	
MGI:1923690	Slc30a9	solute carrier family 30 (zinc transporter), member 9	5		chromatin binding			IDA		J:99324 	
MGI:108051	Smad2	SMAD family member 2	18		chromatin binding	uses Afp		IDA		J:96056 	
MGI:108051	Smad2	SMAD family member 2	18		chromatin binding	uses Mmp9		IDA		J:114818 	
MGI:1201674	Smad3	SMAD family member 3	9		chromatin binding			IDA		J:114818 	
MGI:1201674	Smad3	SMAD family member 3	9		chromatin DNA binding			IDA		J:117514 	
MGI:1201674	Smad3	SMAD family member 3	9		promoter-specific chromatin binding	is a part of cellular response to virus,happens in macrophage,uses Il23a		IDA		J:141299 	
MGI:894293	Smad4	SMAD family member 4	18		chromatin binding	uses Afp		IDA		J:96056 J:136812 	
MGI:1336883	Smad6	SMAD family member 6	9		chromatin binding			ISO	O43541 	J:164563 	
MGI:1935127	Smarca1	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 1	X		chromatin binding	happens in nucleus,uses Foxg1		IDA		J:183998 	
MGI:1935127	Smarca1	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 1	X		nucleosome binding			IEA	IPR015194 IPR036306 	J:72247 	
MGI:99603	Smarca2	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 2	19		chromatin binding			ISO	RGD:1302988 	J:155856 	
MGI:88192	Smarca4	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 4	9		chromatin binding	uses Srebf1		IDA		J:117710 	
MGI:88192	Smarca4	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 4	9		chromatin binding	uses Adamts1		IDA		J:132583 	
MGI:88192	Smarca4	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 4	9		chromatin binding	uses Mt1		IDA		J:104088 	
MGI:88192	Smarca4	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 4	9		chromatin binding			IDA		J:55698 J:103896 J:213053 J:230626 	
MGI:88192	Smarca4	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 4	9		chromatin binding			ISO	RGD:621728 	J:155856 	
MGI:1935129	Smarca5	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 5	8		nucleosome binding			IEA	IPR015194 IPR036306 	J:72247 	
MGI:95453	Smarcad1	SWI/SNF-related, matrix-associated actin-dependent regulator of chromatin, subfamily a, containing DEAD/H box 1	6		chromatin binding			IBA	PTN000743674 	J:265628 	
MGI:1203524	Smarcc1	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily c, member 1	9		chromatin binding	uses Srebf1		IDA		J:117710 	
MGI:1915344	Smarcc2	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily c, member 2	10		chromatin binding	happens in neuronal stem cell,uses Tle1		IDA		J:197141 	
MGI:1915344	Smarcc2	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily c, member 2	10		chromatin binding	happens in neuronal stem cell,uses Eomes		IDA		J:197141 	
MGI:1915344	Smarcc2	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily c, member 2	10		chromatin binding	happens in neuronal stem cell,uses Cux1		IDA		J:197141 	
MGI:1933623	Smarcd1	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 1	15		chromatin binding			ISO	RGD:1305406 	J:155856 	
MGI:1914243	Smarcd3	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 3	5		chromatin binding			ISO	RGD:1311869 	J:155856 	
MGI:1344345	Smc1a	structural maintenance of chromosomes 1A	X		chromatin binding	happens in embryonic stem cell,uses Pou5f1		IDA		J:164442 	
MGI:1344345	Smc1a	structural maintenance of chromosomes 1A	X		chromatin binding	happens in embryonic stem cell,uses Nanog		IDA		J:164442 	
MGI:1344345	Smc1a	structural maintenance of chromosomes 1A	X		chromatin binding			IDA		J:184719 	
MGI:1344345	Smc1a	structural maintenance of chromosomes 1A	X		chromatin binding			ISO	Q14683 	J:164563 	
MGI:106067	Smc2	structural maintenance of chromosomes 2	4		chromatin binding			IBA	PTN000434684 	J:265628 	
MGI:106067	Smc2	structural maintenance of chromosomes 2	4		chromatin binding			IDA		J:195518 	
MGI:1339795	Smc3	structural maintenance of chromosomes 3	19		chromatin binding	happens in embryonic stem cell,uses Pou5f1		IDA		J:164442 	
MGI:1339795	Smc3	structural maintenance of chromosomes 3	19		chromatin binding	happens in embryonic stem cell,uses Nanog		IDA		J:164442 	
MGI:1339795	Smc3	structural maintenance of chromosomes 3	19		chromatin binding			IDA		J:184719 	
MGI:1917349	Smc4	structural maintenance of chromosomes 4	3		chromatin binding			IDA		J:195518 	
MGI:1096393	Snai2	snail family zinc finger 2	16		chromatin binding	uses Pparg		IDA		J:130039 	
MGI:98364	Sox2	SRY (sex determining region Y)-box 2	3		chromatin binding	uses Pou5f1		IDA		J:99361 	
MGI:98364	Sox2	SRY (sex determining region Y)-box 2	3		chromatin binding	uses Sox2		IDA		J:99361 	
MGI:98364	Sox2	SRY (sex determining region Y)-box 2	3		chromatin DNA binding			IDA		J:206154 	
MGI:98371	Sox9	SRY (sex determining region Y)-box 9	11		chromatin binding			ISO	P48436 	J:164563 	
MGI:98358	Sox10	SRY (sex determining region Y)-box 10	15		chromatin binding	uses Dct		IDA		J:96431 	
MGI:98358	Sox10	SRY (sex determining region Y)-box 10	15		chromatin binding			ISO	RGD:3735 	J:155856 	
MGI:98358	Sox10	SRY (sex determining region Y)-box 10	15		promoter-specific chromatin binding			ISO	RGD:3735 	J:155856 	
MGI:98362	Sox14	SRY (sex determining region Y)-box 14	9		chromatin binding			IDA		J:202816 	
MGI:98363	Sox15	SRY (sex determining region Y)-box 15	11		chromatin binding	uses Hrc		IDA		J:100846 	
MGI:1277166	Sp3	trans-acting transcription factor 3	2		chromatin binding			IDA		J:93510 	
MGI:98282	Spi1	spleen focus forming virus (SFFV) proviral integration oncogene	2		chromatin binding	happens at the same time as pro-T cell differentiation		IMP		J:302467 	
MGI:98282	Spi1	spleen focus forming virus (SFFV) proviral integration oncogene	2		chromatin binding	happens in neutrophil		IMP		J:282485 	
MGI:107606	Srebf1	sterol regulatory element binding transcription factor 1	11		chromatin binding	uses Srebf1		IDA		J:117710 	
MGI:107606	Srebf1	sterol regulatory element binding transcription factor 1	11		chromatin binding	uses Irs2		IDA		J:117710 	
MGI:107606	Srebf1	sterol regulatory element binding transcription factor 1	11		chromatin binding	uses Acacb		IDA		J:152612 	
MGI:107606	Srebf1	sterol regulatory element binding transcription factor 1	11		chromatin binding	uses Fasn		IDA		J:96459 	
MGI:107606	Srebf1	sterol regulatory element binding transcription factor 1	11		chromatin binding	uses Pck1		IDA		J:117710 	
MGI:107606	Srebf1	sterol regulatory element binding transcription factor 1	11		chromatin binding			ISO	RGD:69423 	J:155856 	
MGI:107585	Srebf2	sterol regulatory element binding factor 2	15		chromatin binding			ISO	RGD:1307751 	J:155856 	
MGI:106658	Srf	serum response factor	17		chromatin binding			IDA		J:171727 	
MGI:106658	Srf	serum response factor	17		chromatin DNA binding	uses Acta2		IDA		J:136678 	
MGI:1920040	Ssbp1	single-stranded DNA binding protein 1	6		chromatin binding			ISO	Q04837 	J:164563 	
MGI:107912	Ssrp1	structure specific recognition protein 1	2		chromatin binding			IDA		J:183708 	
MGI:107912	Ssrp1	structure specific recognition protein 1	2		nucleosome binding			IBA	PTN002492356 	J:265628 	
MGI:1098658	Stag1	stromal antigen 1	9		chromatin binding			IBA	PTN000127652 	J:265628 	
MGI:1098658	Stag1	stromal antigen 1	9		chromatin binding	uses Pck1		IDA		J:188795 	
MGI:1098658	Stag1	stromal antigen 1	9		chromatin binding			IDA		J:184719 	
MGI:1098583	Stag2	stromal antigen 2	X		chromatin binding			IBA	PTN000127652 	J:265628 	
MGI:1098583	Stag2	stromal antigen 2	X		chromatin binding	uses Pck1		IDA		J:188795 	
MGI:1098583	Stag2	stromal antigen 2	X		chromatin binding			IDA		J:184719 	
MGI:1355311	Stag3	stromal antigen 3	5		chromatin binding			IBA	PTN000127652 	J:265628 	
MGI:103063	Stat1	signal transducer and activator of transcription 1	1		promoter-specific chromatin binding			ISO	P42224 	J:164563 	
MGI:103038	Stat3	signal transducer and activator of transcription 3	11		chromatin DNA binding			ISO	P40763 	J:164563 	
MGI:103035	Stat5b	signal transducer and activator of transcription 5B	11		chromatin binding			ISO	RGD:3774 	J:155856 	
MGI:1922717	Stpg4	sperm tail PG rich repeat containing 4	17		chromatin binding			IBA	PTN002860964 	J:265628 	
MGI:1922717	Stpg4	sperm tail PG rich repeat containing 4	17		chromatin binding			IDA		J:230565 	
MGI:1202400	Supt5	suppressor of Ty 5, DSIF elongation factor subunit	7		chromatin binding			IDA		J:173556 	
MGI:107726	Supt6	SPT6, histone chaperone and transcription elongation factor	11		nucleosome binding			IBA	PTN000015765 	J:265628 	
MGI:1890948	Supt16	SPT16, facilitates chromatin remodeling subunit	14		nucleosome binding			IBA	PTN000360139 	J:265628 	
MGI:1890396	Suv39h2	suppressor of variegation 3-9 2	2		chromatin binding			IDA		J:65972 	
MGI:1261758	Suz12	SUZ12 polycomb repressive complex 2 subunit	11		chromatin binding	uses Hoxa1		IDA		J:109525 	
MGI:1261758	Suz12	SUZ12 polycomb repressive complex 2 subunit	11		chromatin binding	uses Hoxb1		IDA		J:109525 	
MGI:1261758	Suz12	SUZ12 polycomb repressive complex 2 subunit	11		chromatin binding	uses Hoxb4		IDA		J:109525 	
MGI:1261758	Suz12	SUZ12 polycomb repressive complex 2 subunit	11		chromatin binding	uses Hoxb6		IDA		J:109525 	
MGI:1261758	Suz12	SUZ12 polycomb repressive complex 2 subunit	11		chromatin binding	uses Hoxb8		IDA		J:109525 	
MGI:1261758	Suz12	SUZ12 polycomb repressive complex 2 subunit	11		chromatin binding	happens in basal cell of epidermis		IDA		J:218234 	
MGI:1261758	Suz12	SUZ12 polycomb repressive complex 2 subunit	11		chromatin DNA binding			IBA	PTN000502888 	J:265628 	
MGI:1261758	Suz12	SUZ12 polycomb repressive complex 2 subunit	11		chromatin DNA binding			IDA		J:134766 	
MGI:1261758	Suz12	SUZ12 polycomb repressive complex 2 subunit	11		promoter-specific chromatin binding			IDA		J:227373 	
MGI:1928849	Svep1	sushi, von Willebrand factor type A, EGF and pentraxin domain containing 1	4		chromatin binding			IDA		J:93510 	
MGI:2144471	Tada2a	transcriptional adaptor 2A	11		chromatin binding			IBA	PTN000271860 	J:265628 	
MGI:3035274	Tada2b	transcriptional adaptor 2B	5		chromatin binding			IBA	PTN000271860 	J:265628 	
MGI:1336878	Taf1	TATA-box binding protein associated factor 1	X		promoter-specific chromatin binding	happens in liver		IDA		J:181994 	
MGI:2443028	Taf2	TATA-box binding protein associated factor 2	15		chromatin binding			IBA	PTN000388531 	J:265628 	
MGI:2442144	Taf5	TATA-box binding protein associated factor 5	19		promoter-specific chromatin binding	happens in liver,happens in nucleus		IDA		J:181994 	
MGI:1346320	Taf10	TATA-box binding protein associated factor 10	7		promoter-specific chromatin binding			IBA	PTN000478466 	J:265628 	
MGI:1346320	Taf10	TATA-box binding protein associated factor 10	7		promoter-specific chromatin binding	happens in liver		IDA		J:181994 	
MGI:98480	Tal1	T cell acute lymphocytic leukemia 1	4		chromatin binding	uses Slc4a1		IDA		J:146089 	
MGI:98480	Tal1	T cell acute lymphocytic leukemia 1	4		chromatin binding	uses Klf1		IDA		J:139179 J:146089 	
MGI:98480	Tal1	T cell acute lymphocytic leukemia 1	4		chromatin binding	uses Ahsp		IDA		J:146089 	
MGI:98480	Tal1	T cell acute lymphocytic leukemia 1	4		chromatin binding	uses Gypa		IDA		J:139179 	
MGI:98480	Tal1	T cell acute lymphocytic leukemia 1	4		chromatin binding	uses Hbb-b1		IDA		J:146089 	
MGI:98480	Tal1	T cell acute lymphocytic leukemia 1	4		chromatin binding	happens in yolk sac,uses Runx3		IDA		J:132709 	
MGI:98480	Tal1	T cell acute lymphocytic leukemia 1	4		chromatin binding	happens in yolk sac,uses Runx1		IDA		J:132709 	
MGI:98480	Tal1	T cell acute lymphocytic leukemia 1	4		chromatin binding	happens in liver,uses Runx3		IDA		J:132709 	
MGI:98480	Tal1	T cell acute lymphocytic leukemia 1	4		chromatin binding	happens in liver,uses Runx1		IDA		J:132709 	
MGI:98480	Tal1	T cell acute lymphocytic leukemia 1	4		chromatin binding			ISO	P17542 	J:139474 	
MGI:1921694	Tasor	transcription activation suppressor	14		chromatin binding			IBA	PTN002701184 	J:265628 	
MGI:1921694	Tasor	transcription activation suppressor	14		chromatin binding			ISO	Q9UK61 	J:164563 	
MGI:1336172	Tbl1x	transducin (beta)-like 1 X-linked	X		chromatin binding			IDA		J:96883 	
MGI:107404	Tbr1	T-box brain transcription factor 1	2		chromatin DNA binding	happens in neocortex,uses Eomes		IDA		J:266522 	
MGI:98510	Tcf3	transcription factor 3	10		chromatin binding	uses Hba-a1		IDA		J:146089 	
MGI:98510	Tcf3	transcription factor 3	10		chromatin binding	uses Hbb-b1		IDA		J:146089 	
MGI:98510	Tcf3	transcription factor 3	10		chromatin binding	happens in erythroid lineage cell,uses Klf1		IDA		J:139179 	
MGI:98510	Tcf3	transcription factor 3	10		chromatin binding	happens in erythroid lineage cell,uses Gypa		IDA		J:139179 	
MGI:98506	Tcf4	transcription factor 4	18		chromatin binding	uses Igf2bp1		IDA		J:207231 	
MGI:1202876	Tcf7l1	transcription factor 7 like 1 (T cell specific, HMG box)	6		chromatin binding	happens in glandular epithelial cell,happens in uterine gland,uses Mmp7		IDA		J:134051 	
MGI:1202876	Tcf7l1	transcription factor 7 like 1 (T cell specific, HMG box)	6		chromatin binding	happens in glandular epithelial cell,happens in uterine gland,uses Ccnd1		IDA		J:134051 	
MGI:1202876	Tcf7l1	transcription factor 7 like 1 (T cell specific, HMG box)	6		chromatin binding	happens in glandular epithelial cell,happens in uterine gland,uses Ltf		IDA		J:134051 	
MGI:1202876	Tcf7l1	transcription factor 7 like 1 (T cell specific, HMG box)	6		chromatin binding			IDA		J:138113 	
MGI:1202879	Tcf7l2	transcription factor 7 like 2, T cell specific, HMG box	19		chromatin binding	uses Msx1		IDA		J:127530 	
MGI:1202879	Tcf7l2	transcription factor 7 like 2, T cell specific, HMG box	19		chromatin binding	uses Sox17		IGI	MGI:88276 	J:198627 	
MGI:2444023	Tdrd3	tudor domain containing 3	14		chromatin binding			ISO	Q9H7E2 	J:164563 	
MGI:107810	Tfam	transcription factor A, mitochondrial	10		chromatin binding			ISO	Q00059 	J:164563 	
MGI:104671	Tfap2a	transcription factor AP-2, alpha	13		chromatin binding	happens in lens,uses Bfsp1		IDA		J:131815 	
MGI:104671	Tfap2a	transcription factor AP-2, alpha	13		chromatin binding	happens in lens,uses Fgf14		IDA		J:131815 	
MGI:104671	Tfap2a	transcription factor AP-2, alpha	13		chromatin binding	happens in lens,uses Cdh1		IDA		J:131815 	
MGI:104671	Tfap2a	transcription factor AP-2, alpha	13		chromatin binding			IDA		J:92872 	
MGI:104672	Tfap2b	transcription factor AP-2 beta	1		chromatin binding			ISO	RGD:1306321 	J:155856 	
MGI:1194497	Tgif1	TGFB-induced factor homeobox 1	17		chromatin binding			IDA		J:105576 	
MGI:98742	Thra	thyroid hormone receptor alpha	11		chromatin DNA binding			IDA		J:130306 	
MGI:98743	Thrb	thyroid hormone receptor beta	14		chromatin binding			IDA		J:178620 	
MGI:98743	Thrb	thyroid hormone receptor beta	14		chromatin DNA binding			IDA		J:130306 	
MGI:1924261	Ticrr	TOPBP1-interacting checkpoint and replication regulator	7		chromatin binding			IBA	PTN001470787 	J:265628 	
MGI:1924261	Ticrr	TOPBP1-interacting checkpoint and replication regulator	7		chromatin binding			ISO	Q7Z2Z1 	J:164563 	
MGI:104636	Tle1	transducin-like enhancer of split 1	4		chromatin binding	happens in CNS neuron (sensu Vertebrata),happens in hypothalamus,uses Gnrh1		IDA		J:101190 	
MGI:104633	Tle4	transducin-like enhancer of split 4	19		chromatin binding	happens in CNS neuron (sensu Vertebrata),happens in hypothalamus,uses Gnrh1		IDA		J:101190 	
MGI:3648294	Tnrc18	trinucleotide repeat containing 18	5		chromatin binding			IEA	IPR001025 	J:72247 	
MGI:98788	Top1	topoisomerase (DNA) I	2		chromatin binding			ISO	P11387 	J:164563 	
MGI:98788	Top1	topoisomerase (DNA) I	2		chromatin DNA binding			ISO	RGD:621246 	J:155856 	
MGI:98790	Top2a	topoisomerase (DNA) II alpha	11		chromatin binding			ISO	RGD:62048 	J:155856 	
MGI:98790	Top2a	topoisomerase (DNA) II alpha	11		chromatin binding			ISO	P11388 	J:164563 	
MGI:98791	Top2b	topoisomerase (DNA) II beta	14		chromatin binding			ISO	Q02880 	J:164563 	
MGI:2181659	Tox	thymocyte selection-associated high mobility group box	4		chromatin DNA binding			IBA	PTN000345644 	J:265628 	
MGI:2181659	Tox	thymocyte selection-associated high mobility group box	4		chromatin DNA binding			IDA		J:220033 	
MGI:3611233	Tox2	TOX high mobility group box family member 2	2		chromatin DNA binding			IBA	PTN000345644 	J:265628 	
MGI:3039593	Tox3	TOX high mobility group box family member 3	8		chromatin binding			ISO	O15405 	J:164563 	
MGI:3039593	Tox3	TOX high mobility group box family member 3	8		chromatin DNA binding			IBA	PTN000345644 	J:265628 	
MGI:1915389	Tox4	TOX high mobility group box family member 4	14		chromatin DNA binding			IBA	PTN000345644 	J:265628 	
MGI:1922066	Tpr	translocated promoter region, nuclear basket protein	1		chromatin binding			ISO	P12270 	J:164563 	
MGI:109275	Trim24	tripartite motif-containing 24	6		chromatin binding			IDA		J:55698 	
MGI:109275	Trim24	tripartite motif-containing 24	6		chromatin binding			ISO	O15164 	J:164563 	
MGI:109274	Trim28	tripartite motif-containing 28	7		chromatin binding			ISO	Q13263 	J:164563 	
MGI:109274	Trim28	tripartite motif-containing 28	7		promoter-specific chromatin binding			IBA	PTN002816179 	J:265628 	
MGI:109274	Trim28	tripartite motif-containing 28	7		promoter-specific chromatin binding			ISO	Q13263 	J:164563 	
MGI:2137357	Trim33	tripartite motif-containing 33	3		promoter-specific chromatin binding	happens in testis		IDA		J:232147 	
MGI:2153072	Trim37	tripartite motif-containing 37	11		chromatin binding			IDA		J:202816 	
MGI:2152406	Trim66	tripartite motif-containing 66	7		chromatin binding			IDA		J:202816 	
MGI:98834	Trp53	transformation related protein 53	11		chromatin binding	uses Eda2r		IDA		J:160291 	
MGI:98834	Trp53	transformation related protein 53	11		chromatin binding	uses Afp		IDA		J:96056 J:136812 	
MGI:98834	Trp53	transformation related protein 53	11		chromatin binding			ISO	P04637 	J:73065 	
MGI:98834	Trp53	transformation related protein 53	11		promoter-specific chromatin binding			ISO	P04637 	J:164563 	
MGI:1330810	Trp63	transformation related protein 63	16		chromatin binding	uses Bmp7		IDA		J:107400 	
MGI:1330810	Trp63	transformation related protein 63	16		chromatin binding	uses Krt14	PR:O88898-2	IDA		J:126411 	
MGI:1330810	Trp63	transformation related protein 63	16		chromatin binding	uses Notch1		IDA		J:107400 	
MGI:1330810	Trp63	transformation related protein 63	16		chromatin binding			ISO	Q9H3D4 	J:164563 	
MGI:2442819	Tshz3	teashirt zinc finger family member 3	7		chromatin binding			ISO	Q63HK5 	J:164563 	
MGI:1298395	Tspyl1	testis-specific protein, Y-encoded-like 1	10		chromatin binding			IBA	PTN000221934 	J:265628 	
MGI:106244	Tspyl2	TSPY-like 2	X		chromatin binding			IBA	PTN000221934 	J:265628 	
MGI:2139328	Tspyl3	TSPY-like 3	2		chromatin binding			IBA	PTN000221934 	J:265628 	
MGI:106393	Tspyl4	TSPY-like 4	10		chromatin binding			IBA	PTN000221934 	J:265628 	
MGI:2442458	Tspyl5	testis-specific protein, Y-encoded-like 5	15		chromatin binding			IBA	PTN000221934 	J:265628 	
MGI:2683584	Ttc5	tetratricopeptide repeat domain 5	14		chromatin binding			IDA		J:182131 	
MGI:1920918	Ttc21b	tetratricopeptide repeat domain 21B	2		chromatin binding			IDA		J:178620 	
MGI:3651956	Ttc39aos1	Ttc39a opposite strand RNA 1	4		chromatin binding			IDA		J:234649 	
MGI:105044	Ttf1	transcription termination factor, RNA polymerase I	2		chromatin binding			IBA	PTN002929018 	J:265628 	
MGI:105044	Ttf1	transcription termination factor, RNA polymerase I	2		chromatin binding			IDA		J:38595 	
MGI:104685	Twist2	twist basic helix-loop-helix transcription factor 2	1		chromatin binding	uses Tnf		IDA		J:124396 	
MGI:1914446	Ube2t	ubiquitin-conjugating enzyme E2T	1		chromatin binding			ISO	Q9NPD8 	J:164563 	
MGI:98512	Ubtf	upstream binding transcription factor, RNA polymerase I	11		chromatin binding			ISO	P17480 	J:164563 	
MGI:107995	Upf1	UPF1 regulator of nonsense transcripts homolog (yeast)	8		chromatin binding			ISO	Q92900 	J:164563 	
MGI:1342294	Uri1	URI1, prefoldin-like chaperone	7		chromatin binding			IBA	PTN000387656 	J:265628 	
MGI:1342294	Uri1	URI1, prefoldin-like chaperone	7		chromatin binding			ISO	O94763 	J:164563 	
MGI:2152450	Usp3	ubiquitin specific peptidase 3	9		promoter-specific chromatin binding			ISO	RGD:1308852 	J:155856 	
MGI:3588217	Usp51	ubiquitin specific protease 51	X		chromatin binding			ISO	Q70EK9 	J:164563 	
MGI:894810	Uty	ubiquitously transcribed tetratricopeptide repeat containing, Y-linked	Y		chromatin DNA binding			IBA	PTN000361179 	J:265628 	
MGI:1277988	Uxt	ubiquitously expressed prefoldin like chaperone	X		chromatin binding			ISO	Q9UBK9 	J:164563 	
MGI:1277163	Vax1	ventral anterior homeobox 1	19		chromatin DNA binding	uses Pax6		IDA		J:98488 	
MGI:1346018	Vax2	ventral anterior homeobox 2	6		chromatin DNA binding	uses Pax6		IDA		J:98488 	
MGI:2387357	Wac	WW domain containing adaptor with coiled-coil	18		chromatin binding			IBA	PTN000408306 	J:265628 	
MGI:2387357	Wac	WW domain containing adaptor with coiled-coil	18		chromatin binding			ISO	Q9BTA9 	J:164563 	
MGI:104709	Wbp2	WW domain binding protein 2	11		chromatin DNA binding			IBA	PTN001269447 	J:265628 	
MGI:104709	Wbp2	WW domain binding protein 2	11		chromatin DNA binding			ISO	Q969T9 	J:164563 	
MGI:1921966	Wbp2nl	WBP2 N-terminal like	15		chromatin DNA binding			IBA	PTN001269447 	J:265628 	
MGI:2443514	Wdhd1	WD repeat and HMG-box DNA binding protein 1	14		chromatin binding			IBA	PTN000460568 	J:265628 	
MGI:2443514	Wdhd1	WD repeat and HMG-box DNA binding protein 1	14		chromatin binding			IDA		J:182876 	
MGI:1914661	Wdr13	WD repeat domain 13	X		promoter-specific chromatin binding			IBA	PTN002336233 	J:265628 	
MGI:1914661	Wdr13	WD repeat domain 13	X		promoter-specific chromatin binding			IDA		J:225111 	
MGI:1924555	Wdr82	WD repeat domain containing 82	9		chromatin binding			IBA	PTN000458398 	J:265628 	
MGI:1924555	Wdr82	WD repeat domain containing 82	9		chromatin binding			IDA		J:183708 J:319942 	
MGI:109635	Wrn	Werner syndrome RecQ like helicase	8		chromatin binding			ISO	RGD:1564788 	J:155856 	
MGI:98970	Xbp1	X-box binding protein 1	11		chromatin DNA binding			ISO	P17861 	J:164563 	
MGI:103262	Yap1	yes-associated protein 1	9		chromatin binding	uses Snai2		IDA		J:170963 	
MGI:103262	Yap1	yes-associated protein 1	9		chromatin binding	uses Gli2		IDA		J:154728 	
MGI:103262	Yap1	yes-associated protein 1	9		chromatin binding	uses Sox2		IDA		J:170963 	
MGI:99146	Ybx1	Y box protein 1	4		chromatin binding	uses Trp53		IDA		J:211289 	
MGI:1096372	Ybx2	Y box protein 2	11		chromatin binding			IDA		J:96105 	
MGI:99150	Yy1	YY1 transcription factor	12		chromatin binding			IDA		J:211907 	
MGI:2682314	Zc3h4	zinc finger CCCH-type containing 4	7		chromatin binding			IDA		J:319942 	
MGI:2682314	Zc3h4	zinc finger CCCH-type containing 4	7		promoter-specific chromatin binding			ISO	Q9UPT8 	J:164563 	
MGI:2385891	Zc3h12a	zinc finger CCCH type containing 12A	4		chromatin binding			ISO	Q5D1E8 	J:164563 	
MGI:1344313	Zeb1	zinc finger E-box binding homeobox 1	18		chromatin binding	uses Acta2		IDA		J:110800 	
MGI:1344313	Zeb1	zinc finger E-box binding homeobox 1	18		chromatin binding	happens in prolactin secreting cell,happens in pituitary gland,uses Gh		IDA		J:121427 	
MGI:1344313	Zeb1	zinc finger E-box binding homeobox 1	18		chromatin binding			ISO	RGD:3831 	J:155856 	
MGI:99204	Zfp57	zinc finger protein 57	17		chromatin binding			IDA		J:272242 	
MGI:99204	Zfp57	zinc finger protein 57	17		chromatin binding			ISO	Q9NU63 	J:164563 	
MGI:1890378	Zfp110	zinc finger protein 110	7		chromatin binding			ISO	Q96GC6 	J:164563 	
MGI:1336211	Zfp125	zinc finger protein 125	12		chromatin DNA binding			IDA		J:270723 	
MGI:1277969	Zfp143	zinc finger protein 143	7		chromatin binding			ISO	RGD:1305662 	J:155856 	
MGI:1888495	Zfp276	zinc finger protein (C2H2 type) 276	8		chromatin insulator sequence binding			IBA	PTN002812834 	J:265628 	
MGI:1351476	Zfp354b	zinc finger protein 354B	11		chromatin binding			IDA		J:202816 	
MGI:2176229	Zfp369	zinc finger protein 369	13		chromatin binding			ISO	Q96GC6 	J:164563 	
MGI:1930708	Zfp386	zinc finger protein 386 (Kruppel-like)	12		chromatin binding			IDA		J:93510 	
MGI:2143340	Zfp445	zinc finger protein 445	9		chromatin binding			IDA		J:272242 	
MGI:2674092	Zfp609	zinc finger protein 609	9		promoter-specific chromatin binding			IDA		J:243510 	
MGI:3650254	Zfp683	zinc finger protein 683	4		promoter-specific chromatin binding			IDA		J:232474 	
MGI:2144276	Zfp692	zinc finger protein 692	11		chromatin insulator sequence binding			IBA	PTN002812834 	J:265628 	
MGI:2442210	Zfp750	zinc finger protein 750	11		promoter-specific chromatin binding			IBA	PTN002685411 	J:265628 	
MGI:2442210	Zfp750	zinc finger protein 750	11		promoter-specific chromatin binding			ISO	Q32MQ0 	J:164563 	
MGI:1916754	Zfp932	zinc finger protein 932	5		chromatin binding			IDA		J:203400 J:205031 	
